Player,ID,Season,GM,KI_Ave,MK_Ave,HB_Ave,GL_Ave,BH_Ave,HO_Ave,TK_Ave,FF_Ave,FA_Ave,FantasyAve
"McCarthy, Lincoln",689,2020,17,6.28,2.82,5.36,1.06,1.06,0.00,3.74,0.99,0.78,59.1
"McCarthy, Lincoln",689,2021,24,7.63,3.21,5.13,1.50,0.63,0.00,3.33,1.13,1.17,63.3
"McCartin, Paddy",690,2015,6,7.17,4.33,2.17,0.50,0.83,0.00,1.33,0.50,0.17,48.0
"McCartin, Paddy",690,2016,11,5.09,4.36,1.91,1.27,0.55,0.00,0.36,0.55,0.45,41.0
"McCartin, Paddy",690,2017,5,8.00,4.60,3.60,1.00,1.60,0.00,1.00,0.80,0.40,56.2
"McCartin, Paddy",690,2018,13,7.00,4.77,2.69,0.92,1.31,0.08,0.92,1.00,0.85,49.8
"McCartin, Tom",691,2018,15,4.60,3.33,4.33,0.53,0.40,0.00,2.13,0.80,0.93,42.6
"McCartin, Tom",691,2019,19,6.68,4.16,3.37,0.58,0.53,0.00,1.47,0.95,0.53,48.5
"McCartin, Tom",691,2020,14,6.00,4.37,4.20,0.77,0.17,0.26,1.03,0.77,1.11,46.1
"McCartin, Tom",691,2021,22,8.91,5.05,4.59,0.00,0.00,0.00,1.05,0.77,0.73,53.8
"McCluggage, Hugh",692,2017,18,8.44,3.89,6.67,0.44,0.83,0.00,2.00,0.72,0.44,61.2
"McCluggage, Hugh",692,2018,22,10.91,4.36,8.45,0.45,0.41,0.00,3.09,0.95,0.64,77.3
"McCluggage, Hugh",692,2019,23,13.91,3.91,8.74,1.00,0.61,0.00,3.65,1.00,0.70,91.1
"McCluggage, Hugh",692,2020,19,13.83,4.42,8.59,0.51,1.33,0.00,3.28,0.82,0.38,89.1
"McCluggage, Hugh",692,2021,24,16.96,5.13,8.04,0.63,0.92,0.00,3.71,0.96,0.96,99.9
"McCreery, Beau",693,2021,13,4.00,1.85,2.31,0.85,0.46,0.00,3.31,0.23,1.00,38.2
"McDonald, Logan",694,2021,7,5.43,3.14,3.00,1.29,0.71,0.00,0.86,1.14,0.43,43.4
"McDonald, Luke",695,2015,14,7.50,3.14,6.93,0.07,0.00,0.00,1.93,0.71,0.86,52.1
"McDonald, Luke",695,2016,15,8.60,4.13,5.27,0.13,0.13,0.00,2.13,0.40,0.67,56.6
"McDonald, Luke",695,2017,22,12.55,4.18,8.50,0.36,0.36,0.00,4.27,1.18,0.77,85.7
"McDonald, Luke",695,2018,22,11.00,4.32,7.55,0.18,0.36,0.00,2.27,0.45,0.64,70.1
"McDonald, Luke",695,2019,13,7.77,3.92,7.15,0.08,0.00,0.00,2.54,0.54,0.77,58.2
"McDonald, Luke",695,2020,17,14.75,4.80,9.53,0.00,0.00,0.00,3.11,0.49,1.20,87.0
"McDonald, Luke",695,2021,11,10.36,5.18,6.82,0.00,0.18,0.00,2.55,0.18,0.91,68.1
"McDonald, Oscar",696,2015,2,7.00,6.50,8.00,0.00,0.00,0.00,0.00,0.00,1.00,53.5
"McDonald, Oscar",696,2016,15,7.80,4.20,8.47,0.00,0.00,0.00,1.80,0.73,0.60,59.1
"McDonald, Oscar",696,2017,20,9.60,5.40,5.80,0.00,0.00,0.00,1.60,0.65,0.80,61.3
"McDonald, Oscar",696,2018,25,7.60,3.80,4.00,0.00,0.00,0.00,1.24,0.16,0.96,44.4
"McDonald, Oscar",696,2019,12,6.33,2.58,2.58,0.08,0.00,0.17,2.25,0.17,1.08,38.5
"McDonald, Oscar",696,2020,7,7.20,2.91,4.63,0.00,0.00,0.17,1.37,0.17,0.86,42.9
"McDonald, Oscar",696,2021,3,2.67,1.00,0.33,0.67,0.33,0.00,0.67,1.00,0.33,18.7
"McDonald, Tom",697,2015,22,12.18,7.05,6.77,0.23,0.18,0.64,2.00,0.77,0.55,80.5
"McDonald, Tom",697,2016,22,11.73,6.73,7.05,0.05,0.00,0.09,1.64,0.36,0.36,75.6
"McDonald, Tom",697,2017,22,10.32,6.32,7.32,1.05,0.32,2.41,2.27,0.86,1.45,79.1
"McDonald, Tom",697,2018,20,9.45,6.70,6.05,2.65,1.00,3.00,2.35,0.65,0.55,88.9
"McDonald, Tom",697,2019,15,8.53,4.33,5.13,1.20,1.00,1.53,1.53,1.00,0.73,63.5
"McDonald, Tom",697,2020,9,6.67,3.87,3.60,0.93,0.13,2.13,2.00,1.07,0.80,53.3
"McDonald, Tom",697,2021,23,9.43,5.30,4.57,1.43,0.96,1.30,2.22,0.96,1.13,70.7
"McDonald-Tipungwuti, Anthony",698,2016,21,8.86,4.24,6.05,0.38,0.43,0.00,3.19,0.76,0.71,65.5
"McDonald-Tipungwuti, Anthony",698,2017,23,7.78,3.39,5.26,1.48,0.74,0.00,3.65,1.30,0.83,67.1
"McDonald-Tipungwuti, Anthony",698,2018,22,7.27,3.41,5.00,1.18,0.64,0.00,4.50,1.14,1.09,65.6
"McDonald-Tipungwuti, Anthony",698,2019,23,7.22,2.87,4.22,1.39,0.57,0.00,4.30,1.09,1.04,62.8
"McDonald-Tipungwuti, Anthony",698,2020,17,6.07,2.47,4.31,1.34,0.49,0.00,4.02,0.56,1.13,56.0
"McDonald-Tipungwuti, Anthony",698,2021,20,6.45,2.45,3.60,1.70,0.70,0.00,2.80,0.80,0.90,54.1
"McDonough, Matt",699,2015,2,6.00,2.00,1.50,0.00,0.50,0.00,3.00,0.50,2.00,34.0
"McEvoy, Ben",700,2015,19,4.37,4.21,6.68,0.63,0.05,19.53,3.26,0.84,0.58,74.6
"McEvoy, Ben",700,2016,23,3.74,3.43,6.39,0.48,0.26,19.26,2.65,0.91,0.43,66.9
"McEvoy, Ben",700,2017,22,5.00,4.00,7.45,0.64,0.05,32.36,3.45,1.09,0.55,91.4
"McEvoy, Ben",700,2018,19,4.79,3.63,7.58,0.32,0.32,30.68,3.21,1.32,0.63,85.6
"McEvoy, Ben",700,2019,19,5.32,4.79,7.11,0.42,0.11,28.32,2.42,0.89,0.89,83.4
"McEvoy, Ben",700,2020,16,5.18,3.83,5.40,0.30,0.08,12.08,2.33,0.75,0.60,60.0
"McEvoy, Ben",700,2021,22,6.14,5.05,6.36,0.55,0.36,16.82,3.55,1.27,0.64,80.3
"McGinnity, Patrick",701,2015,9,4.00,1.11,3.33,0.44,0.33,0.00,3.00,1.22,0.67,36.2
"McGinnity, Patrick",701,2016,3,5.67,2.33,6.33,1.67,0.33,0.00,3.00,1.00,1.67,55.0
"McGlynn, Ben",702,2015,9,9.22,5.00,5.78,0.67,0.67,0.00,4.67,1.44,0.67,77.0
"McGlynn, Ben",702,2016,18,8.72,3.67,4.89,1.33,0.61,0.00,4.39,1.28,0.72,72.2
"McGovern, Jeremy",703,2015,20,7.95,5.45,5.50,0.15,0.10,0.55,1.20,0.90,0.55,56.8
"McGovern, Jeremy",703,2016,22,10.86,6.23,4.55,0.14,0.23,0.55,1.45,0.82,0.45,67.2
"McGovern, Jeremy",703,2017,24,11.08,8.00,5.63,0.42,0.58,2.08,1.79,0.83,0.71,79.5
"McGovern, Jeremy",703,2018,24,10.79,7.04,4.04,0.25,0.08,0.00,1.29,1.33,0.75,67.4
"McGovern, Jeremy",703,2019,23,10.52,7.13,4.39,0.04,0.04,0.52,1.57,1.17,0.57,68.3
"McGovern, Jeremy",703,2020,12,11.40,7.20,4.30,0.00,0.00,0.00,1.40,0.90,0.90,68.2
"McGovern, Jeremy",703,2021,15,13.07,7.40,3.33,0.00,0.00,0.60,1.00,1.13,0.60,72.0
"McGovern, Mitch",704,2016,23,6.17,4.17,3.83,1.39,0.91,0.00,2.61,0.61,0.52,57.4
"McGovern, Mitch",704,2017,13,8.08,5.08,3.23,1.54,1.31,0.00,2.62,1.00,0.62,66.1
"McGovern, Mitch",704,2018,12,10.33,6.50,2.58,1.25,1.08,0.00,1.83,1.25,0.58,71.1
"McGovern, Mitch",704,2019,16,6.00,3.75,2.50,1.38,0.69,0.00,1.50,0.94,0.44,48.8
"McGovern, Mitch",704,2020,12,7.00,3.90,1.80,0.90,0.20,0.30,2.20,0.90,0.70,49.8
"McGovern, Mitch",704,2021,5,8.40,4.80,2.80,1.20,0.80,0.00,2.60,1.40,0.00,65.0
"McGrath, Andrew",705,2017,21,8.62,3.95,11.14,0.05,0.05,0.00,2.81,0.67,0.24,71.5
"McGrath, Andrew",705,2018,20,10.15,3.85,9.75,0.25,0.05,0.00,2.40,0.25,0.50,71.4
"McGrath, Andrew",705,2019,23,10.78,3.43,10.26,0.39,0.13,0.00,2.61,0.52,0.26,75.8
"McGrath, Andrew",705,2020,14,12.77,1.89,13.80,0.00,0.09,0.00,5.74,1.20,1.03,92.7
"McGrath, Andrew",705,2021,15,11.40,2.87,11.13,0.13,0.27,0.00,4.40,1.13,0.73,82.7
"McGrath, Jaden",706,2015,3,5.33,2.67,6.33,0.00,0.33,0.00,2.00,1.00,0.33,45.0
"McGuane, Luke",707,2015,4,6.25,3.50,5.00,1.75,1.00,1.75,1.75,0.50,1.00,57.0
"McHenry, Ned",708,2020,8,4.65,2.55,6.45,0.00,0.60,0.00,3.45,1.50,1.80,45.0
"McHenry, Ned",708,2021,21,5.71,2.57,6.57,0.52,0.33,0.00,3.10,1.00,1.76,49.6
"McInerney, Justin",709,2019,1,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,13.0
"McInerney, Justin",709,2020,9,8.00,3.47,8.67,0.67,0.00,0.00,1.73,1.07,1.07,60.5
"McInerney, Justin",709,2021,21,10.90,5.38,7.14,0.33,0.10,0.05,1.10,1.00,0.90,68.0
"McInerney, Oscar",710,2018,16,4.81,2.81,3.56,0.88,0.50,11.00,2.31,0.56,1.06,53.4
"McInerney, Oscar",710,2019,21,3.62,2.62,4.62,0.48,0.33,16.00,2.62,0.76,0.95,55.5
"McInerney, Oscar",710,2020,19,5.75,2.08,4.74,0.38,0.25,22.93,3.60,1.20,0.82,71.6
"McInerney, Oscar",710,2021,23,6.78,2.30,6.30,0.26,0.22,29.22,2.22,1.70,1.26,77.7
"McInnes, Fraser",711,2015,7,5.00,4.57,7.00,0.86,0.57,0.86,1.43,1.00,0.86,53.4
"McInnes, Fraser",711,2016,2,1.50,0.50,5.50,0.00,0.00,7.00,2.00,0.00,2.50,24.5
"McInnes, Fraser",711,2017,2,4.00,4.00,8.50,0.00,0.00,10.00,3.00,0.50,0.00,63.5
"McInnes, Fraser",711,2018,3,5.00,3.00,3.33,0.33,1.00,2.00,2.67,0.67,0.00,47.0
"McIntosh, Kamdyn",712,2015,23,10.52,4.09,4.83,0.35,0.35,0.00,2.61,0.52,0.70,64.8
"McIntosh, Kamdyn",712,2016,6,12.17,5.00,5.83,0.00,0.17,0.00,2.33,1.17,1.33,69.8
"McIntosh, Kamdyn",712,2017,24,9.63,3.54,5.29,0.08,0.21,0.00,3.17,0.33,0.63,61.9
"McIntosh, Kamdyn",712,2018,21,9.43,3.14,4.48,0.43,0.14,0.00,2.05,0.38,1.19,54.4
"McIntosh, Kamdyn",712,2019,16,9.50,4.00,4.63,0.44,0.19,0.13,2.88,0.94,0.69,63.1
"McIntosh, Kamdyn",712,2020,18,11.00,4.53,5.27,0.40,0.27,0.00,2.00,0.60,0.73,66.2
"McIntosh, Kamdyn",712,2021,17,10.71,4.06,4.76,0.06,0.24,0.00,2.41,0.76,1.12,61.5
"McKay, Ben",713,2017,1,2.00,1.00,7.00,0.00,0.00,3.00,3.00,0.00,0.00,38.0
"McKay, Ben",713,2019,3,3.67,3.33,3.33,0.00,0.33,0.00,1.33,0.33,0.33,32.7
"McKay, Ben",713,2020,11,4.69,3.93,6.44,0.00,0.00,0.22,1.96,0.76,0.65,45.6
"McKay, Ben",713,2021,22,4.50,4.32,5.05,0.00,0.00,0.00,1.41,0.64,0.77,40.5
"McKay, Harry",714,2017,2,5.50,3.50,2.00,1.50,1.00,0.00,0.50,0.50,0.50,42.0
"McKay, Harry",714,2018,13,7.92,5.38,2.69,1.62,0.85,1.85,1.77,1.46,1.31,62.3
"McKay, Harry",714,2019,20,8.05,6.25,2.30,1.30,1.50,1.00,1.60,1.10,1.30,61.4
"McKay, Harry",714,2020,13,7.02,5.26,1.94,1.94,1.38,0.00,1.85,1.29,1.57,57.7
"McKay, Harry",714,2021,19,8.11,5.95,1.63,3.05,1.74,0.32,1.42,1.42,0.95,70.1
"McKenna, Conor",715,2015,2,6.50,3.50,4.50,1.00,1.50,0.00,1.50,1.50,1.00,51.0
"McKenna, Conor",715,2016,12,8.50,3.42,5.42,0.25,0.25,0.00,1.75,0.75,0.83,53.6
"McKenna, Conor",715,2017,19,10.89,3.63,6.05,0.26,0.05,0.00,1.53,0.58,0.84,61.5
"McKenna, Conor",715,2018,18,11.83,3.17,6.06,0.39,0.22,0.00,1.67,0.39,0.56,65.1
"McKenna, Conor",715,2019,22,14.32,2.64,6.59,0.09,0.05,0.00,1.55,0.64,0.36,70.4
"McKenna, Conor",715,2020,6,11.00,3.60,5.00,0.20,0.00,0.00,2.00,0.40,0.40,62.2
"McKenzie, Brad",716,2015,1,10.00,3.00,8.00,1.00,1.00,0.00,2.00,3.00,0.00,73.0
"McKenzie, Brad",716,2016,14,10.86,3.71,4.29,0.07,0.07,0.00,2.36,0.43,0.43,61.4
"McKenzie, Daniel",717,2015,7,3.57,2.14,7.29,0.00,0.00,0.00,2.86,0.57,1.00,40.7
"McKenzie, Daniel",717,2016,9,5.56,3.67,7.11,0.00,0.22,0.00,3.22,0.44,0.78,53.1
"McKenzie, Daniel",717,2017,5,7.60,4.60,6.80,0.40,0.00,0.00,2.60,0.80,1.20,60.2
"McKenzie, Daniel",717,2018,13,6.08,4.15,7.46,0.08,0.00,0.00,2.77,0.85,0.92,55.2
"McKenzie, Daniel",717,2019,15,5.60,3.33,5.27,0.00,0.00,0.00,2.27,0.40,0.87,44.2
"McKenzie, Daniel",717,2021,12,8.75,4.67,6.25,0.42,0.00,0.00,1.67,0.50,1.00,59.4
"McKenzie, Jordie",718,2015,1,3.00,0.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,22.0
"McKenzie, Trent",719,2015,16,8.56,2.94,3.44,0.13,0.13,0.06,2.75,0.69,0.69,51.9
"McKenzie, Trent",719,2016,7,7.86,2.29,2.14,0.00,0.00,0.00,1.71,0.43,0.29,41.1
"McKenzie, Trent",719,2017,7,12.14,4.86,3.29,0.00,0.29,0.00,2.29,0.29,0.71,65.1
"McKenzie, Trent",719,2018,1,7.00,3.00,4.00,0.00,0.00,0.00,2.00,1.00,2.00,41.0
"McKenzie, Trent",719,2019,1,15.00,4.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,70.0
"McKenzie, Trent",719,2020,17,11.93,5.29,1.98,0.00,0.14,0.00,1.27,0.99,0.71,59.7
"McKenzie, Trent",719,2021,14,13.07,6.00,2.14,0.07,0.00,0.00,1.71,0.43,0.50,67.7
"McKernan, Shaun",720,2015,9,9.56,3.78,8.78,0.67,0.33,22.89,1.56,0.78,3.22,82.1
"McKernan, Shaun",720,2016,6,7.33,3.33,3.50,0.67,0.17,6.83,1.33,0.67,1.17,52.5
"McKernan, Shaun",720,2017,3,6.00,4.00,6.33,1.00,0.00,17.00,2.33,1.00,3.33,66.0
"McKernan, Shaun",720,2018,10,9.50,5.60,3.80,1.60,1.10,8.10,2.10,1.00,2.30,74.2
"McKernan, Shaun",720,2019,16,8.50,5.06,3.63,1.06,0.69,7.25,1.88,1.00,1.81,65.3
"McKernan, Shaun",720,2020,9,6.40,4.13,3.20,0.67,0.80,5.47,1.47,0.53,2.40,47.5
"McKernan, Shaun",720,2021,4,6.00,2.00,3.00,0.50,0.25,11.00,1.75,0.50,2.25,45.0
"McLean, Hayden",721,2019,4,5.75,3.00,5.00,0.00,0.25,13.25,4.75,1.25,1.75,64.8
"McLean, Hayden",721,2020,6,4.80,2.60,2.80,1.00,0.20,2.80,3.00,0.20,1.00,46.0
"McLean, Hayden",721,2021,12,5.58,4.42,2.92,0.92,0.50,2.50,1.92,0.42,0.42,51.2
"McLean, Toby",722,2015,4,7.00,4.50,8.50,0.50,0.00,0.00,1.50,2.00,0.50,61.0
"McLean, Toby",722,2016,15,9.00,4.00,8.33,0.93,0.73,0.00,2.53,2.13,0.33,73.3
"McLean, Toby",722,2017,19,9.42,3.16,13.00,0.68,0.63,0.00,4.53,1.37,0.79,85.6
"McLean, Toby",722,2018,22,10.59,3.86,13.27,0.50,0.59,0.00,5.73,1.50,1.18,94.4
"McLean, Toby",722,2019,19,7.47,3.79,8.21,0.74,0.53,0.00,3.26,1.16,0.74,67.2
"McLean, Toby",722,2020,12,5.70,1.60,10.80,0.60,0.40,0.00,4.50,1.30,1.00,63.8
"McLean, Toby",722,2021,3,5.67,3.00,8.33,0.67,0.67,0.00,4.33,1.00,0.33,64.7
"McMahon, Scott",723,2015,2,7.50,2.50,2.50,0.00,0.00,0.00,1.00,0.00,0.50,37.5
"McNeil, Lachlan",724,2021,13,4.62,1.62,3.92,0.54,0.62,0.00,1.85,0.54,0.54,36.7
"McNiece, Ben",725,2017,2,5.00,2.00,7.50,0.00,0.00,0.00,2.50,1.50,0.00,47.5
"McNiece, Ben",725,2018,8,6.38,3.25,6.38,0.00,0.00,0.00,1.88,0.38,0.88,46.9
"McNiece, Ben",725,2019,5,5.40,2.00,5.00,0.00,0.00,0.00,1.40,1.20,1.00,36.0
"McPharlin, Luke",726,2015,18,9.39,6.89,6.33,0.00,0.00,0.28,0.94,0.44,0.67,64.0
"McPherson, Andrew",727,2020,9,7.47,3.33,7.73,0.00,0.00,0.00,2.00,0.80,0.27,55.9
"McPherson, Andrew",727,2021,18,8.67,3.00,4.89,0.00,0.00,0.00,1.61,0.44,0.39,50.5
"McStay, Daniel",728,2015,20,4.55,3.60,3.60,0.95,0.50,0.00,1.30,0.30,0.40,42.2
"McStay, Daniel",728,2016,12,5.50,3.83,6.00,0.33,0.00,0.17,2.00,0.83,0.42,49.8
"McStay, Daniel",728,2017,19,6.26,5.00,5.42,0.05,0.05,0.00,1.74,0.58,0.63,50.6
"McStay, Daniel",728,2018,19,5.58,4.26,3.47,1.16,0.95,0.00,2.21,0.89,0.58,52.4
"McStay, Daniel",728,2019,24,5.00,4.17,5.08,0.88,0.67,0.54,2.08,0.38,0.33,51.8
"McStay, Daniel",728,2020,17,5.65,3.81,3.18,0.78,0.42,0.49,1.91,0.64,0.56,46.9
"McStay, Daniel",728,2021,19,6.32,4.63,3.74,1.47,0.53,0.42,3.05,1.00,0.47,61.9
"McVeigh, Jarrad",729,2015,22,13.18,5.50,11.05,0.55,0.23,0.00,4.50,0.64,0.55,98.6
"McVeigh, Jarrad",729,2016,21,11.86,3.33,8.48,0.38,0.29,0.00,3.71,0.43,0.48,79.0
"McVeigh, Jarrad",729,2017,13,11.31,4.92,7.23,0.54,0.46,0.00,2.23,0.77,0.46,75.2
"McVeigh, Jarrad",729,2018,19,12.37,4.84,8.74,0.05,0.00,0.00,2.21,0.63,0.32,77.9
"McVeigh, Jarrad",729,2019,6,9.50,4.00,8.50,0.17,0.00,0.00,1.17,0.33,0.50,62.0
"Meek, Lloyd",730,2021,9,2.33,1.33,6.44,0.11,0.22,14.33,1.56,0.78,1.56,41.4
"Melican, Lewis",731,2017,17,6.59,3.65,5.35,0.06,0.06,0.00,1.82,0.41,0.88,46.9
"Melican, Lewis",731,2018,3,8.67,3.00,4.67,0.00,0.00,0.00,1.67,0.33,0.00,51.3
"Melican, Lewis",731,2019,17,6.41,3.29,3.88,0.00,0.00,0.00,2.12,0.65,1.18,42.5
"Melican, Lewis",731,2020,9,6.93,2.80,4.93,0.00,0.00,0.00,1.87,0.80,0.80,44.9
"Melican, Lewis",731,2021,6,8.83,5.00,3.83,0.00,0.00,0.00,0.83,0.83,0.50,51.8
"Melksham, Jake",732,2015,18,9.50,3.67,6.94,0.39,0.44,0.06,3.11,0.67,1.50,64.8
"Melksham, Jake",732,2017,19,10.63,4.42,6.11,1.11,0.32,0.00,2.53,0.68,1.11,71.8
"Melksham, Jake",732,2018,23,10.57,4.70,4.00,1.39,1.04,0.00,1.91,0.65,1.26,67.7
"Melksham, Jake",732,2019,12,11.50,5.50,4.33,1.25,1.17,0.00,2.08,0.83,0.92,74.8
"Melksham, Jake",732,2020,17,7.76,3.46,3.53,1.06,0.56,0.00,1.62,0.78,0.92,52.2
"Melksham, Jake",732,2021,12,4.83,2.08,4.08,0.67,0.33,0.00,1.50,0.25,0.83,37.0
"Membrey, Tim",733,2015,12,6.08,4.00,4.42,0.75,0.58,0.00,2.00,0.42,0.17,52.1
"Membrey, Tim",733,2016,17,8.76,6.06,4.18,2.59,1.06,0.00,1.59,0.41,0.59,74.4
"Membrey, Tim",733,2017,20,9.25,6.50,3.70,1.90,0.70,0.05,1.50,0.85,0.45,72.3
"Membrey, Tim",733,2018,20,8.25,6.60,4.10,1.70,1.40,0.05,1.15,0.65,0.30,68.8
"Membrey, Tim",733,2019,22,8.23,5.64,4.77,2.00,0.77,0.00,1.68,0.77,0.32,70.5
"Membrey, Tim",733,2020,18,8.60,5.53,3.67,1.33,0.60,0.20,1.80,0.73,0.60,64.7
"Membrey, Tim",733,2021,21,10.81,7.19,4.05,1.62,1.24,0.57,1.05,0.86,0.48,77.2
"Menadue, Connor",734,2015,5,3.20,1.40,2.60,0.20,0.40,0.00,2.00,0.80,0.00,29.4
"Menadue, Connor",734,2016,14,5.71,3.57,7.50,0.43,0.21,0.00,3.07,0.64,0.71,56.4
"Menadue, Connor",734,2017,9,6.56,3.22,6.56,0.33,0.11,0.00,2.67,0.89,0.44,54.8
"Menadue, Connor",734,2018,5,7.80,3.40,4.20,0.20,0.60,0.00,1.80,0.20,0.80,48.8
"Menadue, Connor",734,2019,6,10.33,3.17,3.83,0.00,0.00,0.00,2.17,0.83,0.50,56.2
"Menadue, Connor",734,2021,7,7.71,5.14,7.00,0.00,0.00,0.00,1.29,0.86,0.29,57.7
"Menegola, Sam",735,2016,8,11.13,4.13,12.88,0.75,0.25,0.50,3.75,0.63,1.00,89.4
"Menegola, Sam",735,2017,22,11.59,4.95,12.36,0.77,0.91,0.00,5.86,0.64,0.86,101.4
"Menegola, Sam",735,2018,23,12.30,5.48,11.26,0.96,0.52,0.13,4.48,0.61,1.09,97.5
"Menegola, Sam",735,2019,12,10.58,4.83,8.42,0.25,0.50,0.00,3.17,0.58,0.67,76.3
"Menegola, Sam",735,2020,21,14.91,6.74,10.51,0.91,0.29,0.00,1.83,0.17,0.80,96.9
"Menegola, Sam",735,2021,23,14.09,5.43,9.09,0.52,0.52,0.00,2.26,0.48,1.04,86.8
"Menzel, Daniel",736,2015,2,6.50,3.00,6.00,2.00,1.00,0.00,1.00,1.00,0.50,57.0
"Menzel, Daniel",736,2016,18,8.72,4.94,6.17,1.83,1.33,0.00,1.89,0.61,0.67,71.8
"Menzel, Daniel",736,2017,19,8.47,4.32,3.58,2.11,0.84,0.00,1.37,0.63,0.42,63.8
"Menzel, Daniel",736,2018,13,7.69,3.92,3.15,2.08,1.15,0.00,1.08,1.23,0.46,58.9
"Menzel, Daniel",736,2019,7,6.71,3.86,3.14,1.00,1.14,0.00,1.29,0.71,0.86,48.4
"Menzel, Troy",737,2015,14,6.21,3.29,3.07,0.93,0.50,0.00,1.71,0.71,0.43,47.0
"Menzel, Troy",737,2017,4,6.50,2.50,3.00,1.00,0.75,0.00,3.25,1.00,0.25,53.0
"Merrett, Daniel",738,2015,10,6.90,5.20,4.20,0.00,0.00,0.00,0.90,0.30,1.60,43.8
"Merrett, Daniel",738,2016,19,5.05,3.00,4.00,0.05,0.00,0.00,1.68,1.11,2.00,34.3
"Merrett, Jackson",739,2015,15,7.60,3.93,5.00,0.53,0.27,0.20,3.07,0.33,0.53,59.3
"Merrett, Jackson",739,2016,11,8.73,5.00,9.64,0.36,0.55,0.00,1.73,0.18,0.64,68.4
"Merrett, Jackson",739,2018,2,6.00,3.50,5.50,0.00,0.00,0.00,2.00,1.00,1.00,45.5
"Merrett, Zach",740,2015,17,10.94,3.53,11.47,0.24,0.24,0.00,5.76,1.24,0.59,90.5
"Merrett, Zach",740,2016,22,15.86,5.00,14.00,0.32,0.32,0.00,6.18,1.41,0.45,117.6
"Merrett, Zach",740,2017,22,17.36,4.32,12.59,0.41,0.36,0.00,5.55,1.68,0.41,115.7
"Merrett, Zach",740,2018,22,12.77,3.14,14.05,0.23,0.32,0.00,6.00,1.86,0.64,101.5
"Merrett, Zach",740,2019,23,14.70,3.91,13.61,0.35,0.43,0.00,5.39,1.78,0.48,107.5
"Merrett, Zach",740,2020,16,16.58,5.18,14.93,0.15,0.15,0.00,4.13,1.13,0.90,111.1
"Merrett, Zach",740,2021,23,15.70,4.22,15.83,0.17,0.30,0.00,4.87,1.78,1.13,110.6
"Michael, Sam",741,2016,2,4.50,3.50,3.50,0.00,0.00,9.50,3.50,0.00,1.00,51.5
"Michie, Viv",742,2015,11,7.55,2.82,7.09,0.00,0.36,0.00,2.18,0.73,0.18,54.5
"Michie, Viv",742,2016,4,6.00,3.50,8.75,0.25,0.00,0.00,1.25,0.25,0.00,52.8
"Miers, Gryan",743,2019,25,9.16,3.92,6.24,1.12,0.76,0.00,1.92,0.72,0.36,66.5
"Miers, Gryan",743,2020,21,10.74,5.31,5.54,1.09,0.34,0.00,1.89,0.69,0.46,73.0
"Miers, Gryan",743,2021,15,8.67,3.87,6.80,0.80,0.47,0.00,1.53,0.80,0.27,62.6
"Mihocek, Brody",744,2018,16,7.94,4.94,3.63,1.81,1.13,0.19,2.06,0.88,1.25,63.4
"Mihocek, Brody",744,2019,24,8.88,5.88,4.25,1.50,1.08,0.00,2.04,1.21,0.63,70.3
"Mihocek, Brody",744,2020,18,7.33,4.53,3.20,1.67,0.60,0.00,2.20,0.80,1.13,58.8
"Mihocek, Brody",744,2021,21,8.48,5.86,2.38,1.62,1.62,0.00,1.67,0.76,0.90,63.8
"Milera, Wayne",745,2016,8,6.13,3.13,5.00,0.63,0.75,0.00,2.13,1.25,0.50,50.5
"Milera, Wayne",745,2017,16,8.81,3.31,6.75,0.50,0.19,0.00,2.25,0.56,0.69,60.6
"Milera, Wayne",745,2018,19,12.16,4.68,7.21,0.11,0.11,0.00,2.58,0.84,0.53,75.3
"Milera, Wayne",745,2019,17,10.82,5.47,7.35,0.35,0.41,0.00,3.06,0.53,0.59,77.1
"Milera, Wayne",745,2020,2,10.20,4.20,7.80,0.00,0.00,0.00,1.20,0.00,0.60,61.8
"Miles, Anthony",746,2015,23,12.04,4.00,11.61,0.30,0.26,0.00,3.91,2.65,1.48,87.3
"Miles, Anthony",746,2016,19,10.84,3.32,11.89,0.53,0.05,0.00,4.47,1.89,0.95,86.4
"Miles, Anthony",746,2017,5,8.00,4.20,11.40,0.20,0.00,0.00,4.20,1.20,1.80,73.2
"Miles, Anthony",746,2018,1,13.00,3.00,7.00,1.00,0.00,0.00,3.00,1.00,1.00,78.0
"Miles, Anthony",746,2019,17,14.00,3.82,7.41,0.35,0.53,0.00,3.88,2.24,1.12,85.4
"Miles, Teia",747,2017,4,6.25,3.25,4.50,0.75,0.00,0.00,1.25,0.50,0.50,46.0
"Miles, Teia",747,2018,8,11.13,4.13,5.75,0.25,0.00,0.00,2.13,0.75,0.38,66.9
"Miller, Touk",748,2015,22,8.36,2.32,8.64,0.32,0.36,0.09,5.05,0.73,0.82,70.1
"Miller, Touk",748,2016,18,9.67,2.83,11.72,0.22,0.33,0.11,4.89,0.83,0.50,81.6
"Miller, Touk",748,2017,20,6.75,3.35,14.10,0.35,0.30,0.00,4.50,0.70,0.55,78.0
"Miller, Touk",748,2018,22,9.00,3.50,13.05,0.27,0.32,0.00,5.59,1.73,1.23,86.0
