Player,ID,Season,GM,KI,MK,HB,GL,BH,HO,TK,FF,FA,%P,FantasyAve
"Stengle, Tyson",734,2020,12.00,66.00,20.00,51.00,8.00,9.00,0.00,25.00,6.00,11.00,79.10,51.00
"Stengle, Tyson",734,2019,2.00,14.00,5.00,3.00,5.00,1.00,0.00,7.00,3.00,3.00,74.00,58.00
"Stephens, Dylan",735,2021,7.00,30.00,20.00,29.00,1.00,1.00,0.00,8.00,1.00,8.00,49.40,32.00
"Stephens, Dylan",735,2020,8.00,68.00,27.00,32.00,2.00,3.00,0.00,26.00,6.00,6.00,80.40,71.30
"Stephenson, Jaidyn",736,2021,19.00,249.00,109.00,119.00,17.00,19.00,0.00,48.00,16.00,10.00,81.60,84.80
"Stephenson, Jaidyn",736,2020,14.00,85.00,47.00,47.00,14.00,10.00,0.00,25.00,4.00,9.00,84.80,59.00
"Stephenson, Jaidyn",736,2019,14.00,158.00,93.00,61.00,24.00,13.00,0.00,29.00,6.00,7.00,84.40,80.90
"Steven, Jack",737,2020,9.00,84.00,33.00,64.00,1.00,2.00,0.00,35.00,12.00,6.00,68.30,86.30
"Steven, Jack",737,2019,7.00,78.00,19.00,55.00,5.00,4.00,0.00,23.00,17.00,4.00,70.00,76.00
"Stewart, James",738,2021,17.00,136.00,89.00,77.00,0.00,0.00,0.00,19.00,7.00,22.00,88.40,49.80
"Stewart, James",738,2020,10.00,50.00,33.00,25.00,11.00,4.00,10.00,10.00,6.00,8.00,78.60,50.10
"Stewart, Tom",739,2021,20.00,378.00,178.00,102.00,0.00,3.00,0.00,21.00,16.00,13.00,85.30,96.80
"Stewart, Tom",739,2020,18.00,263.00,125.00,81.00,0.00,1.00,0.00,23.00,4.00,12.00,79.10,96.30
"Stewart, Tom",739,2019,25.00,473.00,185.00,107.00,0.00,2.00,0.00,42.00,17.00,16.00,84.60,93.10
"Stocker, Liam",740,2021,17.00,163.00,58.00,75.00,2.00,1.00,0.00,37.00,15.00,10.00,79.30,56.40
"Stocker, Liam",740,2019,5.00,42.00,12.00,26.00,0.00,0.00,0.00,9.00,3.00,8.00,71.60,45.80
"Stoddart, Ryley",741,2020,2.00,16.00,4.00,10.00,0.00,0.00,0.00,3.00,3.00,0.00,71.50,59.40
"Stoddart, Ryley",741,2019,2.00,5.00,2.00,7.00,0.00,0.00,0.00,2.00,0.00,3.00,69.50,17.00
"Stone, Conor",742,2021,5.00,21.00,8.00,14.00,3.00,1.00,0.00,7.00,1.00,0.00,58.80,32.60
"Strachan, Kieran",743,2021,2.00,13.00,7.00,16.00,0.00,2.00,59.00,3.00,0.00,6.00,85.50,73.50
"Strachan, Kieran",743,2020,1.00,1.00,0.00,3.00,0.00,0.00,10.00,4.00,2.00,2.00,78.00,38.80
"Stratton, Ben",744,2020,14.00,66.00,41.00,55.00,1.00,0.00,0.00,17.00,7.00,13.00,91.60,42.20
"Stratton, Ben",744,2019,19.00,96.00,64.00,79.00,0.00,0.00,0.00,29.00,8.00,18.00,91.90,37.30
"Stretch, Billy",745,2019,9.00,91.00,36.00,65.00,2.00,1.00,0.00,27.00,4.00,3.00,76.00,69.70
"Stringer, Jake",746,2021,19.00,210.00,55.00,102.00,41.00,18.00,0.00,76.00,30.00,23.00,80.30,80.40
"Stringer, Jake",746,2020,10.00,57.00,18.00,16.00,15.00,7.00,0.00,19.00,7.00,8.00,81.50,51.60
"Stringer, Jake",746,2019,19.00,178.00,57.00,55.00,33.00,27.00,0.00,63.00,17.00,28.00,78.80,64.50
"Sturt, Sam",747,2021,1.00,3.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,75.00,26.00
"Sturt, Sam",747,2020,3.00,12.00,7.00,11.00,4.00,0.00,0.00,3.00,2.00,0.00,74.00,48.80
"Suckling, Matt",748,2020,7.00,47.00,26.00,22.00,3.00,0.00,0.00,2.00,7.00,6.00,65.60,49.60
"Suckling, Matt",748,2019,19.00,296.00,104.00,101.00,10.00,11.00,0.00,38.00,10.00,9.00,77.70,84.60
"Sutcliffe, Cam",749,2020,4.00,18.00,3.00,14.00,1.00,2.00,0.00,6.00,1.00,0.00,69.30,38.80
"Sutcliffe, Cam",749,2019,5.00,33.00,11.00,20.00,4.00,2.00,0.00,14.00,6.00,3.00,79.40,50.20
"Swallow, David",750,2021,21.00,258.00,106.00,202.00,6.00,7.00,0.00,99.00,16.00,24.00,76.80,89.50
"Swallow, David",750,2020,15.00,154.00,54.00,116.00,4.00,10.00,0.00,59.00,8.00,21.00,78.20,89.30
"Swallow, David",750,2019,22.00,282.00,87.00,227.00,13.00,7.00,0.00,84.00,28.00,27.00,79.10,87.70
"Sweet, Jordon",751,2021,5.00,21.00,12.00,22.00,1.00,2.00,99.00,19.00,8.00,10.00,75.60,60.80
"Switkowski, Sam",752,2021,12.00,79.00,36.00,67.00,9.00,9.00,0.00,32.00,7.00,4.00,70.80,55.40
"Switkowski, Sam",752,2019,18.00,89.00,45.00,116.00,6.00,3.00,0.00,89.00,21.00,12.00,70.80,56.30
"Taberner, Matthew",753,2021,16.00,135.00,89.00,42.00,37.00,17.00,0.00,10.00,16.00,17.00,88.10,62.50
"Taberner, Matthew",753,2020,16.00,129.00,92.00,37.00,29.00,13.00,8.00,8.00,10.00,12.00,98.00,73.30
"Taberner, Matthew",753,2019,9.00,105.00,72.00,44.00,13.00,10.00,16.00,18.00,7.00,8.00,90.20,86.40
"Talia, Daniel",754,2020,14.00,83.00,47.00,41.00,0.00,0.00,0.00,15.00,10.00,9.00,90.80,46.00
"Talia, Daniel",754,2019,22.00,171.00,120.00,97.00,0.00,0.00,0.00,48.00,17.00,11.00,88.50,56.50
"Taranto, Tim",755,2021,24.00,372.00,118.00,265.00,13.00,13.00,0.00,128.00,26.00,23.00,82.30,106.70
"Taranto, Tim",755,2020,11.00,132.00,30.00,80.00,4.00,3.00,0.00,45.00,11.00,12.00,83.70,94.10
"Taranto, Tim",755,2019,26.00,431.00,120.00,290.00,11.00,13.00,0.00,164.00,24.00,33.00,80.80,111.30
"Tarrant, Robbie",756,2021,10.00,104.00,67.00,41.00,0.00,0.00,0.00,10.00,7.00,14.00,84.30,60.00
"Tarrant, Robbie",756,2020,16.00,178.00,68.00,72.00,0.00,0.00,0.00,21.00,14.00,15.00,91.30,73.00
"Tarrant, Robbie",756,2019,22.00,231.00,137.00,116.00,1.00,0.00,0.00,37.00,13.00,24.00,90.50,65.00
"Taylor, Curtis",757,2021,19.00,154.00,79.00,96.00,7.00,5.00,0.00,40.00,13.00,13.00,71.30,56.40
"Taylor, Curtis",757,2020,9.00,51.00,32.00,41.00,5.00,2.00,0.00,14.00,7.00,4.00,82.90,57.50
"Taylor, Curtis",757,2019,2.00,6.00,3.00,6.00,0.00,1.00,0.00,4.00,1.00,3.00,65.00,24.00
"Taylor, Elijah",758,2020,4.00,17.00,4.00,14.00,1.00,1.00,0.00,2.00,5.00,2.00,68.30,32.80
"Taylor, Harry",759,2020,19.00,113.00,61.00,73.00,1.00,0.00,0.00,27.00,13.00,10.00,88.10,50.30
"Taylor, Harry",759,2019,24.00,186.00,114.00,145.00,3.00,2.00,2.00,40.00,14.00,12.00,87.80,56.30
"Taylor, Lewis",760,2021,2.00,6.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,20.00,16.00
"Taylor, Lewis",760,2020,9.00,51.00,22.00,27.00,6.00,5.00,0.00,20.00,4.00,1.00,67.90,54.90
"Taylor, Lewis",760,2019,5.00,52.00,21.00,30.00,3.00,5.00,0.00,12.00,5.00,1.00,74.60,70.40
"Taylor, Sam",761,2021,19.00,164.00,116.00,109.00,0.00,0.00,0.00,39.00,22.00,8.00,93.70,63.80
"Taylor, Sam",761,2020,4.00,10.00,11.00,22.00,0.00,0.00,0.00,10.00,5.00,4.00,88.80,43.80
"Taylor, Sam",761,2019,22.00,115.00,84.00,121.00,1.00,0.00,0.00,36.00,12.00,10.00,81.50,44.10
"Thilthorpe, Riley",762,2021,14.00,94.00,44.00,58.00,18.00,10.00,25.00,19.00,10.00,14.00,81.80,51.20
"Thomas, Dale",763,2019,20.00,270.00,105.00,116.00,3.00,3.00,0.00,61.00,20.00,17.00,78.50,79.60
"Thomas, Josh",764,2021,20.00,148.00,66.00,118.00,12.00,9.00,0.00,51.00,19.00,7.00,72.20,58.10
"Thomas, Josh",764,2020,14.00,70.00,26.00,78.00,4.00,4.00,0.00,28.00,3.00,9.00,76.50,50.00
"Thomas, Josh",764,2019,22.00,157.00,65.00,159.00,22.00,11.00,0.00,52.00,12.00,9.00,77.30,60.00
"Thomas, Tarryn",765,2021,21.00,233.00,96.00,149.00,24.00,17.00,0.00,72.00,29.00,19.00,76.10,81.20
"Thomas, Tarryn",765,2020,6.00,24.00,8.00,23.00,3.00,2.00,0.00,19.00,1.00,2.00,63.80,48.50
"Thomas, Tarryn",765,2019,20.00,114.00,47.00,126.00,16.00,15.00,0.00,68.00,14.00,9.00,72.90,55.30
"Thompson, Scott",766,2019,19.00,195.00,89.00,94.00,0.00,0.00,0.00,35.00,10.00,23.00,86.40,59.00
"Thurlow, Jackson",767,2020,8.00,65.00,27.00,42.00,3.00,2.00,0.00,17.00,4.00,2.00,77.50,69.70
"Thurlow, Jackson",767,2019,9.00,89.00,37.00,42.00,0.00,0.00,0.00,21.00,2.00,8.00,70.30,58.20
"Tohill, Anton",768,2021,1.00,4.00,3.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,89.00,29.00
"Tomlinson, Adam",769,2021,7.00,61.00,38.00,23.00,0.00,0.00,0.00,9.00,2.00,6.00,84.70,51.90
"Tomlinson, Adam",769,2020,13.00,106.00,56.00,56.00,0.00,1.00,1.00,22.00,2.00,6.00,88.90,64.60
"Tomlinson, Adam",769,2019,25.00,274.00,155.00,151.00,4.00,3.00,58.00,64.00,11.00,23.00,85.30,74.90
"Townsend, Jacob",770,2021,2.00,15.00,8.00,9.00,3.00,0.00,3.00,5.00,2.00,6.00,76.00,56.00
"Townsend, Jacob",770,2020,12.00,53.00,22.00,22.00,9.00,5.00,0.00,32.00,12.00,18.00,72.80,43.10
"Townsend, Jacob",770,2019,1.00,1.00,1.00,2.00,0.00,0.00,0.00,4.00,0.00,3.00,77.00,17.00
"Treacy, Josh",771,2021,15.00,70.00,51.00,45.00,13.00,10.00,7.00,31.00,11.00,14.00,86.00,42.70
"Treloar, Adam",772,2021,17.00,186.00,50.00,209.00,13.00,9.00,0.00,73.00,11.00,16.00,75.30,86.40
"Treloar, Adam",772,2020,10.00,122.00,19.00,147.00,1.00,4.00,0.00,30.00,8.00,8.00,75.60,103.90
"Treloar, Adam",772,2019,24.00,335.00,95.00,454.00,10.00,4.00,0.00,117.00,27.00,24.00,79.50,111.90
"Trengove, Jackson",773,2020,1.00,2.00,1.00,6.00,0.00,0.00,3.00,4.00,2.00,1.00,68.00,48.80
"Trengove, Jackson",773,2019,16.00,121.00,62.00,80.00,1.00,1.00,96.00,39.00,16.00,25.00,91.30,56.80
"Tucker, Darcy",774,2021,16.00,152.00,64.00,120.00,0.00,2.00,0.00,29.00,10.00,12.00,83.60,61.30
"Tucker, Darcy",774,2020,8.00,68.00,21.00,44.00,4.00,2.00,0.00,26.00,7.00,8.00,69.90,73.10
"Tucker, Darcy",774,2019,22.00,199.00,73.00,221.00,10.00,7.00,0.00,81.00,11.00,21.00,80.00,72.60
"Tuohy, Zach",775,2021,21.00,326.00,112.00,155.00,11.00,8.00,0.00,26.00,9.00,17.00,82.80,83.80
"Tuohy, Zach",775,2020,19.00,234.00,74.00,82.00,8.00,8.00,0.00,17.00,6.00,7.00,83.50,78.80
"Tuohy, Zach",775,2019,18.00,252.00,78.00,98.00,3.00,10.00,0.00,17.00,7.00,8.00,87.70,70.30
"Turner, Kayne",776,2021,22.00,134.00,69.00,126.00,2.00,4.00,0.00,59.00,35.00,15.00,83.10,50.10
"Turner, Kayne",776,2019,21.00,134.00,56.00,128.00,12.00,5.00,0.00,73.00,27.00,17.00,82.10,55.80
"Tyson, Dom",777,2021,3.00,13.00,11.00,13.00,0.00,0.00,0.00,3.00,1.00,2.00,46.70,35.00
"Tyson, Dom",777,2019,3.00,28.00,14.00,36.00,1.00,0.00,0.00,11.00,3.00,7.00,68.70,76.70
"Ugle-Hagan, Jamarra",778,2021,5.00,25.00,14.00,10.00,7.00,2.00,0.00,8.00,3.00,2.00,68.80,42.00
"Vandenberg, Aaron",779,2021,4.00,18.00,3.00,9.00,0.00,0.00,0.00,8.00,0.00,4.00,30.80,25.30
"Vandenberg, Aaron",779,2020,12.00,73.00,34.00,69.00,1.00,1.00,0.00,31.00,8.00,14.00,69.80,57.90
"Vandermeer, Laitham",780,2021,11.00,46.00,24.00,50.00,6.00,8.00,0.00,26.00,6.00,9.00,66.50,39.70
"Vandermeer, Laitham",780,2020,12.00,72.00,31.00,45.00,9.00,9.00,0.00,26.00,7.00,11.00,69.80,56.30
"Varcoe, Travis",781,2020,9.00,54.00,21.00,42.00,1.00,2.00,0.00,15.00,0.00,2.00,78.40,51.50
"Varcoe, Travis",781,2019,16.00,94.00,59.00,105.00,9.00,6.00,0.00,42.00,6.00,17.00,75.60,53.30
"Vardy, Nathan",782,2021,9.00,18.00,13.00,20.00,5.00,0.00,92.00,11.00,5.00,8.00,59.80,31.10
"Vardy, Nathan",782,2019,11.00,30.00,17.00,42.00,0.00,0.00,228.00,30.00,9.00,10.00,78.70,50.20
"Venables, Daniel",783,2019,6.00,27.00,18.00,29.00,2.00,1.00,0.00,16.00,2.00,4.00,66.30,43.30
"Vickers-Willis, Ed",784,2020,6.00,40.00,18.00,32.00,0.00,0.00,0.00,12.00,4.00,4.00,81.30,57.90
"Viney, Jack",785,2021,15.00,162.00,37.00,173.00,4.00,7.00,0.00,106.00,30.00,18.00,77.10,91.60
"Viney, Jack",785,2020,16.00,166.00,40.00,152.00,5.00,4.00,0.00,67.00,28.00,15.00,80.20,94.30
"Viney, Jack",785,2019,21.00,210.00,68.00,234.00,4.00,4.00,0.00,110.00,32.00,25.00,73.40,82.20
"Vlastuin, Nick",786,2021,12.00,155.00,82.00,63.00,0.00,1.00,0.00,27.00,9.00,14.00,83.80,76.10
"Vlastuin, Nick",786,2020,20.00,179.00,95.00,94.00,1.00,0.00,0.00,42.00,14.00,19.00,84.70,71.30
"Vlastuin, Nick",786,2019,24.00,273.00,156.00,186.00,1.00,1.00,0.00,69.00,25.00,24.00,86.10,79.00
"Wagner, Corey",787,2019,11.00,72.00,27.00,50.00,6.00,5.00,0.00,45.00,9.00,12.00,78.50,53.70
"Wagner, Josh",788,2020,2.00,14.00,5.00,11.00,0.00,0.00,0.00,3.00,1.00,1.00,64.50,55.60
"Wagner, Josh",788,2019,12.00,103.00,33.00,81.00,0.00,2.00,0.00,26.00,4.00,5.00,81.70,55.40
"Walker, Brandon",789,2021,10.00,72.00,36.00,32.00,0.00,3.00,0.00,17.00,1.00,4.00,73.10,44.80
"Walker, Josh",790,2021,21.00,153.00,114.00,103.00,3.00,1.00,15.00,22.00,10.00,9.00,89.10,53.00
"Walker, Josh",790,2020,17.00,107.00,65.00,75.00,3.00,3.00,2.00,19.00,11.00,10.00,85.20,54.90
"Walker, Josh",790,2019,11.00,89.00,68.00,45.00,0.00,0.00,2.00,15.00,4.00,3.00,88.40,56.20
"Walker, Taylor",791,2021,17.00,155.00,90.00,72.00,48.00,29.00,40.00,23.00,20.00,21.00,86.10,75.60
"Walker, Taylor",791,2020,14.00,74.00,36.00,31.00,15.00,9.00,5.00,14.00,10.00,8.00,86.10,48.00
"Walker, Taylor",791,2019,22.00,175.00,112.00,89.00,43.00,22.00,0.00,32.00,23.00,28.00,87.00,63.00
"Walker, Will",792,2020,2.00,12.00,4.00,14.00,0.00,0.00,0.00,7.00,0.00,3.00,77.50,59.40
"Wallis, Mitch",793,2021,6.00,28.00,20.00,33.00,4.00,2.00,0.00,10.00,5.00,3.00,63.30,45.30
"Wallis, Mitch",793,2020,18.00,83.00,42.00,83.00,25.00,14.00,0.00,32.00,20.00,7.00,81.60,57.80
"Wallis, Mitch",793,2019,10.00,99.00,36.00,119.00,8.00,5.00,0.00,27.00,22.00,11.00,78.80,79.30
"Walsh, Sam",794,2021,22.00,298.00,127.00,358.00,12.00,6.00,0.00,100.00,24.00,32.00,87.40,109.00
"Walsh, Sam",794,2020,17.00,193.00,73.00,156.00,8.00,4.00,0.00,47.00,7.00,14.00,84.50,96.70
"Walsh, Sam",794,2019,22.00,297.00,113.00,257.00,6.00,13.00,0.00,69.00,13.00,20.00,84.00,91.90
"Walters, Michael",795,2021,16.00,147.00,63.00,76.00,14.00,11.00,0.00,33.00,21.00,14.00,81.60,61.80
"Walters, Michael",795,2020,14.00,145.00,44.00,102.00,15.00,7.00,0.00,40.00,26.00,10.00,87.80,91.40
"Walters, Michael",795,2019,22.00,303.00,83.00,176.00,40.00,17.00,0.00,78.00,50.00,25.00,87.50,93.40
"Ward, Callan",796,2021,24.00,278.00,90.00,267.00,15.00,5.00,5.00,71.00,34.00,24.00,79.20,82.70
"Ward, Callan",796,2020,7.00,56.00,16.00,48.00,3.00,1.00,1.00,11.00,7.00,4.00,73.30,66.30
"Warner, Chad",797,2021,13.00,135.00,31.00,81.00,8.00,5.00,0.00,48.00,6.00,17.00,75.70,66.20
"Warner, Chad",797,2020,2.00,9.00,3.00,5.00,0.00,0.00,0.00,3.00,2.00,2.00,77.00,33.80
"Waterman, Alec",798,2021,14.00,82.00,43.00,60.00,17.00,8.00,0.00,28.00,8.00,6.00,76.10,50.50
"Waterman, Jake",799,2021,14.00,129.00,89.00,44.00,13.00,8.00,0.00,27.00,12.00,7.00,76.30,66.20
"Waterman, Jake",799,2020,10.00,78.00,51.00,25.00,9.00,2.00,0.00,8.00,6.00,3.00,77.20,65.30
"Waterman, Jake",799,2019,13.00,112.00,75.00,45.00,15.00,5.00,0.00,16.00,7.00,4.00,77.60,61.90
"Watson, Francis",800,2019,2.00,19.00,12.00,8.00,0.00,0.00,0.00,5.00,2.00,1.00,82.00,64.00
"Watson, Tobe",801,2021,11.00,73.00,51.00,51.00,1.00,0.00,0.00,12.00,5.00,4.00,74.60,47.40
"Watson, Tobe",801,2020,3.00,21.00,12.00,9.00,0.00,0.00,0.00,7.00,1.00,0.00,81.30,60.80
"Watts, Jack",802,2019,2.00,24.00,14.00,17.00,0.00,0.00,0.00,5.00,3.00,4.00,78.00,79.50
"Webster, Jimmy",803,2021,20.00,205.00,93.00,117.00,1.00,0.00,0.00,29.00,12.00,9.00,76.40,61.80
"Webster, Jimmy",803,2019,8.00,85.00,21.00,51.00,0.00,0.00,0.00,15.00,5.00,4.00,82.10,59.10
"Weideman, Sam",804,2021,5.00,19.00,16.00,21.00,3.00,4.00,1.00,9.00,3.00,1.00,74.20,41.20
"Weideman, Sam",804,2020,13.00,59.00,41.00,41.00,19.00,8.00,0.00,6.00,7.00,8.00,88.80,49.10
"Weideman, Sam",804,2019,11.00,60.00,46.00,53.00,11.00,8.00,14.00,16.00,7.00,6.00,84.20,51.40
"Weightman, Cody",805,2021,16.00,120.00,48.00,40.00,26.00,13.00,0.00,30.00,25.00,9.00,73.00,54.40
"Weightman, Cody",805,2020,3.00,11.00,4.00,7.00,3.00,1.00,0.00,4.00,3.00,2.00,70.70,37.90
"Weitering, Jacob",806,2021,22.00,301.00,167.00,60.00,0.00,1.00,2.00,29.00,18.00,14.00,95.90,73.60
"Weitering, Jacob",806,2020,17.00,146.00,74.00,42.00,0.00,1.00,0.00,17.00,13.00,13.00,96.60,57.90
"Weitering, Jacob",806,2019,20.00,199.00,115.00,65.00,0.00,0.00,0.00,29.00,6.00,21.00,94.30,56.60
"Weller, Lachie",807,2021,13.00,137.00,71.00,104.00,7.00,3.00,0.00,44.00,5.00,8.00,76.70,79.50
"Weller, Lachie",807,2020,17.00,161.00,39.00,126.00,12.00,3.00,0.00,48.00,13.00,9.00,82.60,81.30
"Weller, Lachie",807,2019,17.00,227.00,81.00,148.00,2.00,5.00,0.00,47.00,12.00,12.00,86.50,82.40
"Weller, Maverick",808,2019,2.00,17.00,6.00,14.00,1.00,1.00,0.00,1.00,0.00,1.00,81.50,52.50
"West, Connor",809,2021,5.00,35.00,16.00,28.00,1.00,4.00,0.00,13.00,4.00,7.00,76.80,50.80
"West, Rhylee",810,2021,4.00,6.00,2.00,3.00,0.00,2.00,0.00,3.00,0.00,5.00,30.00,7.30
"West, Rhylee",810,2020,4.00,23.00,12.00,25.00,1.00,0.00,0.00,7.00,3.00,4.00,79.30,56.30
"West, Rhylee",810,2019,3.00,16.00,7.00,22.00,2.00,0.00,0.00,3.00,2.00,2.00,75.70,44.30
"Western, Joel",811,2021,4.00,14.00,5.00,11.00,0.00,0.00,0.00,6.00,1.00,1.00,61.50,25.30
"Westhoff, Justin",812,2020,12.00,77.00,45.00,45.00,10.00,7.00,42.00,26.00,8.00,8.00,82.90,68.00
"Westhoff, Justin",812,2019,20.00,217.00,117.00,131.00,12.00,13.00,7.00,56.00,10.00,15.00,85.40,77.30
"White, Brandon",813,2019,1.00,7.00,3.00,3.00,0.00,2.00,0.00,4.00,2.00,0.00,58.00,56.00
"Whitfield, Lachie",814,2021,17.00,283.00,107.00,142.00,3.00,1.00,0.00,41.00,15.00,11.00,81.90,95.20
"Whitfield, Lachie",814,2020,17.00,224.00,111.00,166.00,1.00,2.00,0.00,34.00,15.00,12.00,86.00,107.40
"Whitfield, Lachie",814,2019,19.00,322.00,146.00,191.00,11.00,7.00,0.00,53.00,13.00,14.00,84.50,107.50
"Wicks, Sam",815,2021,22.00,143.00,65.00,102.00,17.00,18.00,0.00,89.00,17.00,24.00,79.00,56.80
"Wicks, Sam",815,2020,7.00,31.00,15.00,27.00,3.00,1.00,0.00,32.00,5.00,8.00,77.00,57.10
"Wilkie, Callum",816,2021,22.00,248.00,126.00,85.00,0.00,1.00,0.00,39.00,17.00,25.00,96.70,63.20
"Wilkie, Callum",816,2020,19.00,178.00,61.00,62.00,0.00,0.00,0.00,22.00,12.00,11.00,88.30,59.70
"Wilkie, Callum",816,2019,22.00,221.00,113.00,103.00,0.00,0.00,1.00,42.00,7.00,24.00,88.90,59.60
"Williams, Bailey",817,2021,6.00,23.00,15.00,12.00,3.00,3.00,50.00,8.00,1.00,7.00,62.20,36.80
"Williams, Bailey",817,2021,23.00,247.00,104.00,136.00,1.00,2.00,0.00,53.00,10.00,12.00,81.90,66.00
"Williams, Bailey",817,2020,3.00,10.00,5.00,11.00,1.00,1.00,24.00,5.00,2.00,4.00,70.00,45.00
"Williams, Bailey",817,2020,18.00,202.00,82.00,96.00,3.00,2.00,0.00,24.00,12.00,9.00,84.20,79.50
"Williams, Bailey",817,2019,9.00,99.00,41.00,39.00,0.00,4.00,0.00,20.00,2.00,6.00,78.60,62.90
"Williams, Dylan",818,2021,1.00,6.00,1.00,1.00,0.00,0.00,0.00,3.00,0.00,1.00,66.00,32.00
"Williams, Marley",819,2020,8.00,69.00,22.00,29.00,0.00,1.00,0.00,13.00,4.00,6.00,77.50,57.80
"Williams, Marley",819,2019,17.00,154.00,38.00,126.00,1.00,0.00,0.00,30.00,10.00,7.00,80.00,55.50
"Williams, Zac",820,2021,14.00,201.00,55.00,63.00,5.00,4.00,0.00,26.00,11.00,14.00,73.50,71.50
"Williams, Zac",820,2020,11.00,136.00,38.00,50.00,2.00,2.00,0.00,25.00,7.00,7.00,74.90,82.00
"Williams, Zac",820,2019,24.00,416.00,123.00,152.00,5.00,3.00,0.00,75.00,16.00,17.00,76.00,92.50
"Williamson, Tom",821,2021,11.00,83.00,43.00,41.00,2.00,3.00,0.00,16.00,2.00,8.00,79.30,47.00
"Williamson, Tom",821,2020,15.00,103.00,48.00,55.00,1.00,1.00,0.00,28.00,11.00,9.00,75.10,55.50
"Williamson, Tom",821,2019,2.00,12.00,6.00,11.00,0.00,0.00,0.00,3.00,1.00,0.00,67.50,44.50
"Wills, Rupert",822,2020,8.00,43.00,10.00,82.00,0.00,0.00,0.00,38.00,8.00,9.00,61.90,71.30
"Wills, Rupert",822,2019,9.00,48.00,23.00,93.00,0.00,1.00,1.00,67.00,11.00,9.00,65.00,72.60
"Wilson, Nathan",823,2021,18.00,233.00,74.00,71.00,0.00,4.00,0.00,18.00,12.00,13.00,82.50,61.80
"Wilson, Nathan",823,2020,15.00,153.00,50.00,52.00,1.00,1.00,0.00,14.00,9.00,3.00,82.00,64.70
"Wilson, Nathan",823,2019,18.00,256.00,66.00,66.00,0.00,3.00,0.00,22.00,7.00,10.00,82.80,64.80
"Wilson, Patrick",824,2019,1.00,9.00,2.00,6.00,0.00,0.00,0.00,4.00,1.00,1.00,67.00,59.00
"Wilson, Tom",825,2021,4.00,25.00,7.00,23.00,0.00,0.00,0.00,7.00,1.00,5.00,73.80,39.00
"Winder, Isiah",826,2021,1.00,2.00,1.00,3.00,1.00,0.00,0.00,1.00,1.00,0.00,56.00,26.00
"Wines, Ollie",827,2021,24.00,362.00,100.00,415.00,10.00,15.00,0.00,105.00,33.00,19.00,77.30,112.00
"Wines, Ollie",827,2020,17.00,177.00,30.00,194.00,8.00,5.00,0.00,64.00,23.00,10.00,71.90,96.40
"Wines, Ollie",827,2019,12.00,135.00,41.00,168.00,7.00,4.00,0.00,59.00,4.00,10.00,76.70,93.30
"Wingard, Chad",828,2021,16.00,199.00,58.00,158.00,12.00,11.00,0.00,61.00,19.00,8.00,77.40,88.10
"Wingard, Chad",828,2020,17.00,145.00,49.00,106.00,18.00,11.00,0.00,61.00,14.00,8.00,85.60,84.30
"Wingard, Chad",828,2019,14.00,147.00,45.00,112.00,12.00,9.00,0.00,60.00,10.00,11.00,75.40,78.40
"Witherden, Alex",829,2021,9.00,166.00,59.00,34.00,1.00,0.00,0.00,18.00,4.00,12.00,82.40,87.70
"Witherden, Alex",829,2020,6.00,92.00,39.00,23.00,0.00,0.00,0.00,7.00,6.00,2.00,81.70,97.30
"Witherden, Alex",829,2019,23.00,332.00,127.00,89.00,2.00,3.00,0.00,38.00,13.00,17.00,77.60,73.20
"Witts, Jarrod",830,2021,3.00,24.00,9.00,17.00,0.00,1.00,87.00,8.00,6.00,1.00,70.70,85.30
"Witts, Jarrod",830,2020,17.00,98.00,37.00,73.00,0.00,3.00,477.00,28.00,18.00,21.00,85.80,80.70
"Witts, Jarrod",830,2019,22.00,188.00,64.00,132.00,3.00,3.00,1008.00,67.00,48.00,22.00,83.50,104.50
"Wood, Easton",831,2021,15.00,111.00,70.00,65.00,2.00,0.00,0.00,22.00,9.00,12.00,78.50,49.70
"Wood, Easton",831,2020,13.00,79.00,50.00,45.00,0.00,0.00,0.00,19.00,7.00,8.00,77.90,51.50
"Wood, Easton",831,2019,23.00,175.00,100.00,92.00,0.00,2.00,0.00,31.00,25.00,26.00,85.30,47.00
"Wood, Mason",832,2021,9.00,51.00,30.00,41.00,7.00,2.00,0.00,24.00,3.00,7.00,52.20,49.70
"Wood, Mason",832,2020,8.00,38.00,22.00,32.00,3.00,2.00,0.00,10.00,4.00,4.00,81.80,46.30
"Wood, Mason",832,2019,18.00,144.00,69.00,98.00,21.00,21.00,0.00,35.00,18.00,15.00,80.10,60.80
"Woodcock, Boyd",833,2021,7.00,40.00,25.00,33.00,4.00,3.00,0.00,14.00,4.00,8.00,60.40,46.30
"Woodcock, Boyd",833,2020,5.00,28.00,12.00,24.00,3.00,3.00,0.00,8.00,2.00,2.00,73.80,54.30
"Worpel, James",834,2021,20.00,232.00,54.00,194.00,10.00,8.00,0.00,82.00,15.00,27.00,78.20,78.80
"Worpel, James",834,2020,15.00,167.00,39.00,120.00,2.00,7.00,0.00,81.00,11.00,18.00,81.10,96.50
"Worpel, James",834,2019,22.00,309.00,72.00,275.00,9.00,8.00,0.00,107.00,20.00,25.00,79.60,96.70
